SeqNum,MAANTH,MGEMLE,MGEMOM,APERSA,AWAPAR,AMOTSC,Resp,rand,RespHoldout,pwapar2,PAANHA2,PPERSA2,MGODRK2,MGODPR2,MRELGE2,MFALLE2,MFWEKI2,MOPLHO2,MSKA2,MSKB12,MSKB22,MSKC2,MHHUUR2,MAUT12,MAUT22,MAUT02,MINKGE2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
1599,3,1,0,0,0,0,,0.8964603673,0,0,0,0,17,5.5,17,82,5.5,56,0,0,17,17,43,69,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1604,2,1,1,0,0,0,,0.7835796554,0,0,0,0,17,5.5,56,82,5.5,69,5.5,0,0,5.5,17,82,17,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1607,2,0,1,0,0,0,,0.9527499201,0,0,0,0,5.5,5.5,43,100,5.5,56,0,0,5.5,43,43,94,0,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1608,3,1,3,0,0,0,,0.8042647349,0,0,0,0,30,5.5,56,56,30,30,17,0,17,0,0,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1610,6,1,0,0,0,0,,0.8457129988,0,0,0,0,17,5.5,56,82,43,30,0,0,56,43,43,69,17,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1614,4,2,1,0,0,0,,0.9929927881,0,0,0,0,17,5.5,5.5,69,17,43,5.5,0,30,5.5,17,30,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1615,2,0,1,0,0,0,,0.7395637952,0,0,0,0,43,5.5,17,82,43,17,0,0,5.5,0,0,17,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1623,3,0,3,0,0,0,,0.8174631301,1,0,0,0,0,17,56,17,0,56,0,0,0,0,0,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1624,4,1,0,0,0,0,,0.9854625119,1,0,0,0,30,5.5,17,69,30,30,17,17,30,17,17,43,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1626,3,0,2,0,0,0,,0.9244909943,0,0,0,0,0,5.5,43,56,43,56,0,0,0,0,5.5,5.5,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1627,3,1,1,0,0,0,,0.7913590967,0,0,0,0,17,5.5,30,94,5.5,56,0,0,43,5.5,43,56,5.5,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1630,4,0,0,0,0,0,,0.9710988463,0,0,0,0,17,5.5,30,69,17,43,0,0,0,0,0,43,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1636,2,2,0,0,0,0,,0.7973863551,0,0,0,0,30,5.5,56,82,17,56,0,0,0,0,0,43,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1637,3,2,1,0,0,0,,0.7605904829,0,0,0,0,5.5,5.5,17,56,17,43,5.5,0,5.5,0,17,30,43,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1640,3,0,0,0,0,0,,0.9629360172,0,0,0,0,5.5,5.5,30,100,0,56,0,0,30,30,56,94,0,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1645,2,2,0,0,0,0,,0.7013783165,0,0,0,0,30,5.5,0,82,17,56,0,0,0,0,0,43,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1646,2,1,1,0,0,0,,0.7484634522,0,0,0,0,17,5.5,56,94,17,30,0,0,30,30,43,43,5.5,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1653,2,2,2,0,0,0,,0.7638431009,0,0,0,0,56,5.5,56,69,0,43,5.5,43,17,0,0,56,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1654,3,0,2,2,0,0,,0.8406808185,0,0,0,0,0,5.5,0,82,0,56,0,0,30,0,56,100,17,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1655,4,3,0,0,0,0,,0.8415386206,0,0,0,0,30,5.5,30,69,17,17,0,0,17,17,30,43,30,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1665,3,0,1,0,0,0,,0.7448851637,0,0,0,0,5.5,5.5,43,82,17,82,0,0,17,5.5,17,82,17,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1667,3,0,2,0,0,0,,0.8623706637,0,0,0,0,17,5.5,43,82,0,30,0,0,17,43,30,82,17,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1669,3,1,2,0,0,0,,0.9605713654,0,0,0,0,5.5,5.5,43,69,5.5,56,5.5,0,5.5,30,5.5,94,30,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1670,1,0,3,0,0,0,,0.921051037,0,0,0,0,17,5.5,56,100,17,43,0,0,30,17,17,43,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1674,2,0,4,0,1,0,,0.8092439574,0,0,0,0,17,17,56,100,0,69,0,0,0,0,17,69,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1676,3,1,0,0,0,0,,0.9332777685,0,0,0,0,30,5.5,56,94,5.5,30,0,0,43,30,30,69,5.5,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1679,2,1,1,0,0,0,,0.8845938979,0,0,0,0,17,5.5,56,94,5.5,56,5.5,5.5,5.5,0,17,43,5.5,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1680,4,4,0,0,0,0,,0.7776931495,0,0,0,0,56,5.5,43,69,17,30,0,0,43,30,30,56,30,43,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1681,4,0,0,0,0,0,,0.8691440247,0,0,0,0,0,5.5,17,100,0,100,0,0,17,0,0,100,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1682,2,1,0,0,0,0,,0.8992369347,0,0,0,0,17,5.5,17,82,17,43,5.5,0,30,5.5,30,43,17,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1683,2,0,2,0,0,0,,0.9302208908,0,0,0,0,56,5.5,17,69,0,43,0,0,0,0,56,43,30,5.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1686,1,0,0,0,0,0,,0.8843932743,0,0,0,0,0,17,43,100,0,43,0,0,56,0,17,17,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1688,2,2,1,0,0,0,,0.7272477614,0,0,0,0,30,5.5,43,56,17,30,5.5,0,5.5,0,30,30,43,17,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1694,3,1,0,0,0,0,,0.792155126,0,0,0,0,43,5.5,43,82,30,30,43,0,5.5,5.5,17,56,17,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1703,2,0,0,0,0,0,,0.8047072761,0,0,0,0,30,5.5,56,94,0,69,69,0,69,0,30,0,5.5,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1707,3,0,3,0,0,0,,0.8113441969,0,0,0,0,56,5.5,17,17,30,5.5,0,0,30,0,5.5,30,82,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1710,2,0,0,0,0,0,,0.7223296369,0,0,0,0,43,5.5,56,82,0,30,17,0,17,0,17,30,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1711,3,2,1,0,0,0,,0.9967663637,0,0,0,0,17,5.5,56,82,30,43,5.5,0,17,17,17,56,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,4,2,1,0,0,0,,0.8553507253,0,0,0,0,17,5.5,30,69,30,43,5.5,5.5,30,5.5,17,43,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1716,2,2,0,0,0,0,,0.8892328049,0,0,0,0,56,5.5,30,43,30,5.5,0,0,17,0,17,17,56,30,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1721,4,0,0,0,0,0,,0.8171378806,0,0,0,0,0,5.5,17,82,56,56,0,0,0,43,43,100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1729,1,0,0,0,0,0,,0.7655683252,0,0,0,0,0,17,43,100,0,43,0,0,56,0,17,17,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1731,3,5,0,0,0,0,,0.7933559915,0,0,0,0,17,5.5,30,56,30,17,30,5.5,0,5.5,5.5,17,43,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1732,4,0,0,0,0,0,,0.8240206557,0,0,0,0,17,5.5,30,69,17,43,0,0,0,0,0,43,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1736,2,0,5,0,0,0,,0.9479085845,0,0,0,0,0,5.5,43,82,0,82,17,17,0,0,0,56,17,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1740,3,0,2,0,0,0,,0.8806612286,0,0,0,0,69,5.5,43,56,56,30,0,0,0,0,30,100,43,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1742,2,0,4,0,0,0,,0.9250408997,0,0,0,0,30,17,43,100,0,56,5.5,0,0,0,17,56,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1748,3,2,1,0,0,0,,0.8848578906,0,0,0,0,30,5.5,30,69,30,30,5.5,5.5,30,17,30,56,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1749,3,0,1,0,0,0,,0.7577766798,0,0,0,0,100,5.5,30,56,30,0,0,5.5,43,0,17,100,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1756,2,2,0,0,0,0,,0.9968031659,0,0,0,0,17,5.5,30,56,5.5,43,0,0,5.5,0,5.5,43,43,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1762,3,0,2,0,0,0,,0.9841667004,0,0,0,0,17,5.5,43,56,17,56,30,0,0,0,30,56,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1767,2,2,2,0,0,0,,0.7048439987,0,0,0,0,30,5.5,30,82,17,30,0,5.5,5.5,5.5,30,30,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1768,3,4,1,0,0,0,,0.93451396,0,0,0,0,30,5.5,17,56,43,17,5.5,17,17,0,17,17,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1769,3,2,1,0,0,0,,0.8134077437,0,0,0,0,30,5.5,43,94,17,30,0,5.5,43,5.5,17,43,5.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1770,4,1,1,0,0,0,,0.9002407258,0,0,0,0,56,5.5,17,43,17,43,0,0,17,0,30,43,56,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1771,2,4,2,0,0,0,,0.8697935994,0,0,0,750,17,5.5,43,0,82,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1780,2,0,0,0,0,0,,0.7917128502,0,0,0,0,17,5.5,56,100,0,56,0,0,0,17,30,56,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1792,3,0,2,0,0,0,,0.9262976716,0,0,0,0,56,5.5,30,82,56,17,0,0,17,17,0,30,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1794,3,3,2,0,4,1,,0.920685573,0,350,0,0,30,5.5,43,17,17,17,30,0,0,0,17,5.5,82,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1795,3,2,0,0,0,0,,0.8737675207,0,0,0,0,30,5.5,30,82,17,30,0,0,0,0,17,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1805,3,1,1,0,0,0,,0.7441272236,1,0,0,0,5.5,5.5,56,82,5.5,69,5.5,0,0,5.5,17,82,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1812,3,0,2,0,0,0,,0.8293090392,0,0,0,0,56,5.5,30,100,0,43,0,0,0,0,30,56,0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1815,2,5,2,0,0,0,,0.8653701161,0,0,0,0,0,5.5,43,56,0,0,0,56,17,0,0,0,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1816,2,1,1,0,0,0,,0.9536329279,0,0,0,0,5.5,5.5,43,82,5.5,43,0,5.5,17,5.5,30,56,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1823,4,0,4,0,0,0,,0.8606870844,0,0,0,0,17,5.5,0,30,56,43,0,0,17,17,43,69,69,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1825,2,3,3,0,0,0,,0.9827721049,0,0,0,0,30,5.5,56,17,30,30,0,0,0,0,69,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1828,4,4,3,0,0,0,,0.8813757421,0,0,0,0,0,5.5,30,30,94,0,94,0,0,0,5.5,0,69,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1830,3,0,3,0,0,0,,0.8708682628,0,0,0,0,56,5.5,17,17,30,5.5,0,0,30,0,5.5,30,82,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1833,2,0,5,0,0,0,,0.7786287525,0,0,0,0,0,5.5,43,82,0,82,17,17,0,0,0,56,17,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1836,2,2,2,0,0,0,,0.7274211625,0,0,0,0,43,17,43,69,17,17,0,17,0,0,17,17,30,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1837,3,2,0,0,0,0,,0.8163986885,0,0,0,0,30,5.5,69,43,17,43,43,0,0,0,17,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1843,4,3,0,0,0,0,,0.9504536562,0,0,0,0,17,5.5,17,56,5.5,17,0,5.5,56,30,5.5,43,43,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1848,3,0,2,0,0,0,,0.7296895807,0,0,0,0,17,5.5,56,94,0,82,43,0,17,5.5,5.5,56,5.5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1849,2,3,0,0,0,0,,0.8143668123,0,0,0,0,30,5.5,30,56,30,17,0,0,5.5,0,5.5,17,43,5.5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1850,3,0,1,0,0,0,,0.8496451526,0,0,0,0,5.5,5.5,30,82,0,43,0,0,0,56,56,94,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1856,4,0,0,0,0,0,,0.8989096721,0,0,0,0,0,5.5,17,100,0,100,0,0,17,0,0,100,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1857,2,0,3,0,0,0,,0.9008130654,0,0,0,0,0,5.5,17,56,0,43,0,0,0,0,0,43,56,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1859,3,5,0,0,0,0,,0.9604924344,0,0,0,0,0,5.5,30,43,94,5.5,0,0,30,0,0,5.5,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1861,2,0,1,0,0,0,,0.7299468288,0,0,0,0,17,5.5,56,82,17,43,0,0,17,30,5.5,56,17,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1862,2,1,1,0,0,0,,0.7965890396,0,0,0,0,17,5.5,17,94,5.5,56,17,0,5.5,17,43,69,5.5,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1863,3,1,0,0,0,0,,0.7793645914,0,0,0,0,17,5.5,17,82,5.5,56,0,0,17,17,43,69,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
